Recebimentos;;;;;;;;;
Tipo;FormaPagamento;Pagamento;Crédito;Valor;ValorLiquido;Pedido;Colaborador;Id Caixa;Unidade
Recebimento - Vendas;iFood Online Outros;03/05/2022 19:47:40;18/05/2022;R$ 28,99;R$ 25,51;145609;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 19:46:23;18/05/2022;R$ 20,99;R$ 18,47;145608;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;03/05/2022 19:46:16;03/05/2022;R$ 10,00;R$ 10,00;145608;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 19:44:02;18/05/2022;R$ 23,99;R$ 21,11;145607;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;03/05/2022 19:43:05;03/05/2022;R$ 23,99;R$ 23,99;145606;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 19:41:42;18/05/2022;R$ 35,99;R$ 31,67;145605;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 19:39:49;04/05/2022;R$ 32,99;R$ 32,25;145604;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 19:38:17;03/05/2022;R$ 39,48;R$ 39,48;145602;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;03/05/2022 19:38:07;03/05/2022;R$ 6,51;R$ 6,51;145602;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 19:37:21;04/05/2022;R$ 25,00;R$ 24,58;145603;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 19:34:38;18/05/2022;R$ 23,99;R$ 21,11;145601;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 19:33:39;03/05/2022;R$ 37,99;R$ 37,99;145600;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 19:31:25;18/05/2022;R$ 41,98;R$ 36,94;145599;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 19:29:23;18/05/2022;R$ 46,99;R$ 41,35;145598;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 19:18:22;04/05/2022;R$ 8,00;R$ 7,86;145597;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 19:17:00;04/05/2022;R$ 16,00;R$ 15,73;145596;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;03/05/2022 19:15:28;03/05/2022;R$ 15,50;R$ 15,50;145595;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 19:08:14;04/05/2022;R$ 24,00;R$ 23,46;145594;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 19:07:03;04/05/2022;R$ 19,00;R$ 18,57;145593;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 19:05:29;03/05/2022;R$ 12,00;R$ 12,00;145592;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 18:50:37;03/05/2022;R$ 18,00;R$ 18,00;145591;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 18:46:54;03/05/2022;R$ 50,00;R$ 50,00;145590;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;03/05/2022 18:33:25;03/05/2022;R$ 23,00;R$ 22,45;145589;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 18:31:35;03/05/2022;R$ 33,00;R$ 33,00;145588;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 18:30:05;04/05/2022;R$ 36,50;R$ 35,88;145587;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;03/05/2022 18:26:58;03/05/2022;R$ 6,00;R$ 5,85;145586;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 18:25:21;04/05/2022;R$ 6,00;R$ 5,89;145582;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 18:24:44;04/05/2022;R$ 20,00;R$ 19,55;145585;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 18:22:21;04/05/2022;R$ 59,50;R$ 58,50;145584;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 18:17:18;04/05/2022;R$ 5,00;R$ 4,88;145583;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 18:09:03;04/05/2022;R$ 18,00;R$ 17,69;145462;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 18:08:09;04/05/2022;R$ 45,50;R$ 44,73;145581;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 18:05:00;04/05/2022;R$ 43,00;R$ 42,27;145580;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Vale Refeição Outros;03/05/2022 18:01:57;04/05/2022;R$ 40,50;R$ 39,28;145520;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 18:01:06;04/05/2022;R$ 15,00;R$ 14,66;145579;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 18:00:07;04/05/2022;R$ 22,00;R$ 21,51;145578;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 17:58:27;04/05/2022;R$ 30,00;R$ 29,33;145577;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 17:50:55;04/05/2022;R$ 28,50;R$ 27,86;145576;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 17:47:34;04/05/2022;R$ 26,00;R$ 25,56;145575;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 17:43:16;04/05/2022;R$ 10,50;R$ 10,26;145574;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;03/05/2022 17:42:11;03/05/2022;R$ 66,00;R$ 64,44;145573;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 17:37:24;04/05/2022;R$ 8,00;R$ 7,86;145572;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 17:32:17;03/05/2022;R$ 20,00;R$ 20,00;145510;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 17:31:45;03/05/2022;R$ 31,50;R$ 31,50;145570;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 17:30:12;04/05/2022;R$ 17,50;R$ 17,20;145569;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;03/05/2022 17:29:16;03/05/2022;R$ 22,00;R$ 21,48;145569;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 17:26:44;03/05/2022;R$ 12,00;R$ 12,00;145568;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 17:22:07;03/05/2022;R$ 14,00;R$ 14,00;145566;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 17:20:26;04/05/2022;R$ 13,00;R$ 12,78;145565;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;03/05/2022 17:16:03;03/05/2022;R$ 44,00;R$ 44,00;145536;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 17:14:20;04/05/2022;R$ 18,50;R$ 18,18;145564;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 17:13:08;03/05/2022;R$ 20,00;R$ 20,00;145563;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 17:11:56;03/05/2022;R$ 33,00;R$ 33,00;145562;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 17:10:08;03/05/2022;R$ 36,00;R$ 36,00;145561;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 17:08:00;04/05/2022;R$ 12,00;R$ 11,79;145560;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 17:06:19;04/05/2022;R$ 14,00;R$ 13,68;145559;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 17:00:03;04/05/2022;R$ 37,00;R$ 36,17;145558;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 16:56:47;04/05/2022;R$ 4,00;R$ 3,93;145557;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 16:51:58;04/05/2022;R$ 6,00;R$ 5,89;145550;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;03/05/2022 16:51:24;03/05/2022;R$ 30,00;R$ 29,29;145555;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 16:47:56;04/05/2022;R$ 17,00;R$ 16,71;145554;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;03/05/2022 16:47:05;03/05/2022;R$ 15,00;R$ 14,64;145553;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 16:39:53;04/05/2022;R$ 7,00;R$ 6,88;145517;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;03/05/2022 16:25:04;03/05/2022;R$ 10,00;R$ 9,76;145548;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 16:20:32;04/05/2022;R$ 22,00;R$ 21,51;145547;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 16:16:05;03/05/2022;R$ 4,00;R$ 4,00;145546;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 16:15:14;04/05/2022;R$ 10,00;R$ 9,83;145545;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 16:10:39;04/05/2022;R$ 17,00;R$ 16,71;145519;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 16:09:46;04/05/2022;R$ 12,00;R$ 11,79;145544;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 16:00:44;03/05/2022;R$ 8,00;R$ 8,00;145542;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 15:59:27;04/05/2022;R$ 44,00;R$ 43,26;145543;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 15:42:31;03/05/2022;R$ 8,00;R$ 8,00;145541;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 15:41:44;04/05/2022;R$ 25,00;R$ 24,58;145531;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 15:40:16;04/05/2022;R$ 46,00;R$ 45,22;145527;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 15:39:29;03/05/2022;R$ 25,00;R$ 25,00;145532;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 15:38:40;04/05/2022;R$ 35,00;R$ 34,41;145528;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 15:38:10;04/05/2022;R$ 17,00;R$ 16,71;145540;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;03/05/2022 15:32:19;03/05/2022;R$ 14,00;R$ 14,00;145539;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 15:31:43;04/05/2022;R$ 22,00;R$ 21,63;145538;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 15:28:36;03/05/2022;R$ 9,50;R$ 9,50;145537;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 15:17:43;03/05/2022;R$ 17,00;R$ 17,00;145535;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 15:08:35;04/05/2022;R$ 41,00;R$ 40,31;145524;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 15:02:42;03/05/2022;R$ 13,00;R$ 13,00;145534;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 15:01:22;04/05/2022;R$ 29,00;R$ 28,51;145533;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 14:56:00;03/05/2022;R$ 4,00;R$ 4,00;145530;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 14:55:39;04/05/2022;R$ 21,00;R$ 20,64;145529;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 14:50:52;03/05/2022;R$ 12,00;R$ 12,00;145526;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 14:46:15;04/05/2022;R$ 18,00;R$ 17,69;145525;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 14:32:34;03/05/2022;R$ 8,00;R$ 8,00;145523;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 14:30:34;03/05/2022;R$ 10,00;R$ 10,00;145521;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 14:22:06;03/05/2022;R$ 70,00;R$ 70,00;145518;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 14:16:45;04/05/2022;R$ 50,00;R$ 49,16;145516;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 14:14:49;03/05/2022;R$ 14,00;R$ 14,00;145515;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 14:13:38;04/05/2022;R$ 10,00;R$ 9,77;145514;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 14:03:56;03/05/2022;R$ 23,00;R$ 23,00;145497;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 14:00:43;04/05/2022;R$ 10,00;R$ 9,83;145512;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 13:56:03;03/05/2022;R$ 8,00;R$ 8,00;145511;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 13:36:51;04/05/2022;R$ 41,50;R$ 40,80;145509;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;03/05/2022 13:33:17;03/05/2022;R$ 38,00;R$ 37,10;145508;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 13:26:48;04/05/2022;R$ 10,00;R$ 9,83;145507;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 13:25:20;04/05/2022;R$ 12,50;R$ 12,29;145506;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 13:23:27;04/05/2022;R$ 8,00;R$ 7,86;145473;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 13:22:32;04/05/2022;R$ 66,00;R$ 64,89;145496;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 13:21:26;04/05/2022;R$ 4,00;R$ 3,93;145504;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 13:19:55;04/05/2022;R$ 4,00;R$ 3,91;145503;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 13:19:18;04/05/2022;R$ 12,00;R$ 11,73;145502;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 13:15:35;04/05/2022;R$ 3,00;R$ 2,94;145501;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 13:10:55;03/05/2022;R$ 14,50;R$ 14,50;145500;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 13:07:58;04/05/2022;R$ 19,00;R$ 18,57;145499;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 13:01:46;04/05/2022;R$ 11,00;R$ 10,75;145498;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 12:42:01;03/05/2022;R$ 10,00;R$ 10,00;145495;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 12:30:10;04/05/2022;R$ 10,00;R$ 9,83;145494;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 12:28:25;04/05/2022;R$ 35,00;R$ 34,22;145493;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 12:24:23;03/05/2022;R$ 10,00;R$ 10,00;145492;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 12:23:37;04/05/2022;R$ 12,00;R$ 11,79;145491;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 12:20:01;04/05/2022;R$ 18,00;R$ 17,69;145490;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 12:17:06;18/05/2022;R$ 50,99;R$ 44,87;145488;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 12:13:34;18/05/2022;R$ 33,99;R$ 29,91;145477;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 12:05:51;04/05/2022;R$ 12,50;R$ 12,22;145487;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 12:03:50;04/05/2022;R$ 71,50;R$ 69,91;145483;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 12:01:35;04/05/2022;R$ 32,00;R$ 31,46;145485;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 11:51:27;04/05/2022;R$ 10,00;R$ 9,77;145484;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 11:50:35;04/05/2022;R$ 4,00;R$ 3,91;145449;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 11:25:34;04/05/2022;R$ 33,00;R$ 32,44;145482;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 11:22:05;03/05/2022;R$ 13,00;R$ 13,00;145481;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 11:20:55;04/05/2022;R$ 17,00;R$ 16,71;145480;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 11:18:09;04/05/2022;R$ 22,00;R$ 21,51;145479;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;03/05/2022 11:17:44;04/05/2022;R$ 9,00;R$ 8,80;145479;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 11:13:09;04/05/2022;R$ 6,00;R$ 5,89;145478;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 11:11:02;18/05/2022;R$ 32,49;R$ 28,59;145476;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 11:09:03;18/05/2022;R$ 26,99;R$ 23,75;145475;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 11:07:46;18/05/2022;R$ 27,49;R$ 24,19;145471;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 11:04:25;03/05/2022;R$ 20,00;R$ 20,00;145474;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 10:59:46;03/05/2022;R$ 13,50;R$ 13,50;145472;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 10:55:41;18/05/2022;R$ 33,99;R$ 29,91;145466;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;03/05/2022 10:54:36;04/05/2022;R$ 10,00;R$ 9,77;145468;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 10:49:57;04/05/2022;R$ 18,50;R$ 18,18;145467;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 10:47:35;18/05/2022;R$ 27,99;R$ 24,63;145465;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 10:45:34;18/05/2022;R$ 29,99;R$ 26,39;145464;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;03/05/2022 10:44:21;18/05/2022;R$ 37,99;R$ 33,43;145463;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito American Express;03/05/2022 10:37:23;04/05/2022;R$ 18,00;R$ 17,19;145457;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;03/05/2022 10:36:47;03/05/2022;R$ 10,00;R$ 10,00;145461;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 10:13:38;04/05/2022;R$ 21,50;R$ 21,13;145460;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;03/05/2022 10:11:27;04/05/2022;R$ 6,00;R$ 5,89;145459;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 10:10:21;04/05/2022;R$ 23,00;R$ 22,61;145458;1-Gleica;1787;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;03/05/2022 10:06:50;04/05/2022;R$ 18,00;R$ 17,69;145456;1-Gleica;1787;Inverno D´Italia Bragança Paulista
